Latitude,Longitude,WindSpeed
28.283456720503136,77.12485871808153,0.7102737602618262
28.283456720503136,77.13384187092272,0.7102737602618262
28.283456720503136,77.14282502376392,0.7102737602618262
28.283456720503136,77.1518081766051,0.7568570107031383
28.283456720503136,77.1607913294463,0.7568570107031383
28.283456720503136,77.1697744822875,0.7568570107031383
28.283456720503136,77.17875763512869,0.7568570107031383
28.283456720503136,77.18774078796989,0.7568570107031383
28.283456720503136,77.19672394081108,0.7568570107031383
28.283456720503136,77.20570709365228,0.7568570107031383
28.283456720503136,77.21469024649348,0.7568570107031383
28.283456720503136,77.22367339933467,0.7568570107031383
28.283456720503136,77.23265655217587,0.7568570107031383
28.283456720503136,77.24163970501706,0.7568570107031383
28.283456720503136,77.25062285785826,0.8143371111887838
28.283456720503136,77.25960601069944,0.8143371111887838
28.283456720503136,77.26858916354064,0.8143371111887838
28.292439873344332,76.90926304989284,0.6436043008329311
28.292439873344332,76.91824620273403,0.6436043008329311
28.292439873344332,76.92722935557522,0.6436043008329311
28.292439873344332,76.93621250841642,0.6436043008329311
28.292439873344332,76.94519566125761,0.6436043008329311
28.292439873344332,76.95417881409881,0.6735881241683215
28.292439873344332,76.96316196694,0.6735881241683215
28.292439873344332,76.9721451197812,0.6735881241683215
28.292439873344332,76.9811282726224,0.6735881241683215
28.292439873344332,76.9901114254636,0.6735881241683215
28.292439873344332,76.99909457830479,0.6735881241683215
28.292439873344332,77.00807773114599,0.6735881241683215
28.292439873344332,77.01706088398718,0.6735881241683215
28.292439873344332,77.02604403682838,0.6735881241683215
28.292439873344332,77.03502718966956,0.6735881241683215
28.292439873344332,77.04401034251076,0.6735881241683215
28.292439873344332,77.05299349535196,0.7102737602618262
28.292439873344332,77.06197664819315,0.7102737602618262
28.292439873344332,77.07095980103435,0.7102737602618262
28.292439873344332,77.07994295387554,0.7102737602618262
28.292439873344332,77.08892610671674,0.7102737602618262
28.292439873344332,77.09790925955794,0.7102737602618262
28.292439873344332,77.10689241239913,0.7102737602618262
28.292439873344332,77.11587556524033,0.7102737602618262
28.292439873344332,77.12485871808153,0.7102737602618262
28.292439873344332,77.13384187092272,0.7102737602618262
28.292439873344332,77.14282502376392,0.7102737602618262
28.292439873344332,77.1518081766051,0.7568570107031383
28.292439873344332,77.1607913294463,0.7568570107031383
28.292439873344332,77.1697744822875,0.7568570107031383
28.292439873344332,77.17875763512869,0.7568570107031383
28.292439873344332,77.18774078796989,0.7568570107031383
28.292439873344332,77.19672394081108,0.7568570107031383
28.292439873344332,77.20570709365228,0.7568570107031383
28.292439873344332,77.21469024649348,0.7568570107031383
28.292439873344332,77.22367339933467,0.7568570107031383
28.292439873344332,77.23265655217587,0.7568570107031383
28.292439873344332,77.24163970501706,0.7568570107031383
28.292439873344332,77.25062285785826,0.8143371111887838
